"Dist Code","Year","State Code","State Name","Dist Name","TOTAL AREA (1000 ha)","FOREST AREA (1000 ha)","BARREN AND UNCULTIVABLE LAND AREA (1000 ha)","LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha)","CULTIVABLE WASTE LAND AREA (1000 ha)","PERMANENT PASTURES AREA (1000 ha)","OTHER FALLOW AREA (1000 ha)","CURRENT FALLOW AREA (1000 ha)","NET CROPPED AREA (1000 ha)","GROSS CROPPED AREA (1000 ha)","CROPING INTENSITY (Percent)"
"95","1983","7","Maharashtra","Bombay","38.0","1.5","7.3","20.9","2.7","0.6","1.3","0.0","3.7","3.7","100.0"
"95","1984","7","Maharashtra","Bombay","38.0","1.5","7.3","20.9","2.7","0.6","1.3","0.0","2.5","2.5","100.0"
"95","1985","7","Maharashtra","Bombay","38.0","1.5","7.3","22.8","0.6","0.6","0.7","0.0","1.5","1.5","100.0"
"95","1986","7","Maharashtra","Bombay","38.0","1.5","7.3","21.9","2.7","0.6","2.1","0.4","1.5","1.5","100.0"
"95","1987","7","Maharashtra","Bombay","38.0","1.5","7.3","21.1","0.7","0.6","0.6","0.0","1.1","1.1","100.0"
"95","1988","7","Maharashtra","Bombay","38.0","1.5","7.3","21.1","0.7","0.6","0.6","0.0","0.8","0.8","100.0"
"95","1989","7","Maharashtra","Bombay","38.0","1.5","7.3","21.1","0.7","0.6","0.6","0.0","0.7","0.7","100.0"
"95","1990","7","Maharashtra","Bombay","38.0","1.5","7.3","22.8","2.7","0.6","2.2","0.4","0.5","0.5","100.0"
"95","1991","7","Maharashtra","Bombay","38.0","1.5","7.3","21.1","2.7","0.6","2.1","0.2","2.5","2.5","100.0"
"95","1992","7","Maharashtra","Bombay","38.0","1.5","7.3","21.1","2.7","0.6","2.1","0.2","2.5","2.5","100.0"
"95","1993","7","Maharashtra","Bombay","38.0","1.5","7.3","21.1","2.7","0.6","2.1","0.2","2.5","2.5","100.0"
"95","1994","7","Maharashtra","Bombay","38.0","1.5","7.3","21.1","2.7","0.6","2.1","0.2","2.5","2.5","100.0"
"95","1995","7","Maharashtra","Bombay","38.0","1.5","7.3","21.1","2.7","0.6","2.1","0.2","2.5","2.5","100.0"
"95","1996","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","1997","7","Maharashtra","Bombay","38.0","1.5","3.3","30.2","1.5","0.3","1.2","0.0","0.0","0.0","0.0"
"95","1998","7","Maharashtra","Bombay","38.0","1.5","3.3","30.2","1.5","0.3","1.2","0.0","0.0","0.0","0.0"
"95","1999","7","Maharashtra","Bombay","38.0","1.5","3.3","30.3","1.5","0.3","1.1","0.0","0.0","0.0","0.0"
"95","2000","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2001","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2002","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2003","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2004","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2005","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2006","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2007","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2008","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2009","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2010","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2011","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2012","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2013","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2014","7","Maharashtra","Bombay","39.5","3.0","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2015","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2016","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"95","2017","7","Maharashtra","Bombay","38.0","1.5","7.3","28.6","0.0","0.6","0.0","0.0","0.0","0.0","0.0"
"96","1966","7","Maharashtra","Thane","934.0","366.0","72.0","3.0","26.1","45.0","54.0","63.4","293.2","311.3","106.17"
"96","1967","7","Maharashtra","Thane","933.7","366.8","69.7","3.0","26.1","46.1","50.6","62.8","297.7","305.0","102.45"
"96","1968","7","Maharashtra","Thane","933.7","373.8","79.9","3.7","24.0","40.8","33.6","70.2","298.0","303.4","101.81"
"96","1969","7","Maharashtra","Thane","933.7","372.7","80.8","3.7","22.9","40.9","33.2","71.1","299.9","302.8","100.97"
"96","1970","7","Maharashtra","Thane","933.7","373.7","82.6","50.7","55.3","100.6","10.0","20.0","234.4","238.5","101.75"
"96","1971","7","Maharashtra","Thane","933.7","373.7","81.8","51.3","45.0","100.6","9.0","26.0","239.9","244.1","101.75"
"96","1972","7","Maharashtra","Thane","933.7","368.9","81.1","52.1","46.6","97.6","12.1","36.3","232.6","238.5","102.54"
"96","1973","7","Maharashtra","Thane","933.7","368.9","81.1","54.1","50.7","89.8","9.5","14.2","259.0","265.3","102.43"
"96","1974","7","Maharashtra","Thane","933.7","370.2","81.2","54.8","46.9","88.2","9.3","26.1","250.6","258.1","102.99"
"96","1975","7","Maharashtra","Thane","933.7","367.7","81.9","63.8","47.5","87.7","9.6","22.8","246.3","253.9","103.09"
"96","1976","7","Maharashtra","Thane","934.0","368.0","82.0","64.0","40.0","88.0","7.4","16.0","263.0","272.0","103.42"
"96","1977","7","Maharashtra","Thane","933.7","367.7","81.7","59.2","39.7","87.8","9.2","15.2","266.8","276.1","103.49"
"96","1978","7","Maharashtra","Thane","933.7","367.7","81.6","61.0","39.0","88.2","10.6","14.5","265.1","274.7","103.62"
"96","1979","7","Maharashtra","Thane","933.7","369.8","81.6","60.0","40.7","87.4","10.3","11.2","266.7","277.5","104.05"
"96","1980","7","Maharashtra","Thane","933.7","369.8","81.6","62.4","40.7","87.2","16.9","17.1","251.9","276.0","109.57"
"96","1981","7","Maharashtra","Thane","933.7","369.8","81.6","62.4","40.7","87.2","15.6","19.6","250.7","276.8","110.41"
"96","1982","7","Maharashtra","Thane","933.7","369.8","81.6","62.4","40.7","87.2","17.2","6.8","261.9","277.8","106.07"
"96","1983","7","Maharashtra","Thane","933.7","349.0","75.2","72.0","47.3","77.5","22.4","8.6","270.5","277.0","102.4"
"96","1984","7","Maharashtra","Thane","933.7","368.0","82.0","71.0","41.0","87.0","26.0","19.2","270.8","277.3","102.4"
"96","1985","7","Maharashtra","Thane","933.7","368.0","81.8","60.7","40.7","86.9","10.9","11.2","260.5","273.1","104.84"
"96","1986","7","Maharashtra","Thane","933.7","347.6","73.5","72.2","46.1","74.0","5.1","9.1","298.9","304.2","101.77"
"96","1987","7","Maharashtra","Thane","933.7","368.2","81.6","60.7","40.8","87.0","10.9","11.0","305.5","314.9","103.08"
"96","1988","7","Maharashtra","Thane","933.7","368.2","81.6","60.5","40.8","87.0","10.9","11.0","311.4","323.3","103.82"
"96","1989","7","Maharashtra","Thane","933.7","368.4","81.5","60.6","40.8","87.0","10.9","11.0","354.0","363.5","102.68"
"96","1990","7","Maharashtra","Thane","933.7","325.3","52.5","73.5","24.9","49.5","21.7","21.6","352.7","362.2","102.69"
"96","1991","7","Maharashtra","Thane","933.7","368.4","81.5","60.7","40.8","87.0","10.7","11.0","267.7","283.1","105.75"
"96","1992","7","Maharashtra","Thane","933.7","353.8","67.6","89.2","40.8","64.8","10.7","11.0","289.9","305.3","105.31"
"96","1993","7","Maharashtra","Thane","933.7","353.8","67.6","89.2","40.8","64.8","10.7","11.1","289.8","305.6","105.45"
"96","1994","7","Maharashtra","Thane","933.7","353.8","67.6","89.2","40.8","64.8","10.7","11.1","289.8","305.6","105.45"
"96","1995","7","Maharashtra","Thane","933.7","353.8","67.6","89.2","40.8","64.8","10.7","11.2","289.7","305.5","105.45"
"96","1996","7","Maharashtra","Thane","933.7","353.8","67.6","89.2","40.8","64.8","10.7","11.2","289.7","305.5","105.45"
"96","1997","7","Maharashtra","Thane","933.7","330.3","39.0","88.9","18.7","45.0","12.0","11.3","365.9","394.9","107.93"
"96","1998","7","Maharashtra","Thane","933.7","330.3","39.0","88.9","18.7","46.0","9.8","5.2","371.4","406.7","109.5"
"96","1999","7","Maharashtra","Thane","933.7","330.3","39.0","89.5","18.7","46.0","11.4","18.9","355.5","392.7","110.46"
"96","2000","7","Maharashtra","Thane","933.7","436.4","56.6","74.6","34.2","54.0","19.0","9.4","244.6","260.6","106.54"
"96","2001","7","Maharashtra","Thane","933.7","396.4","56.6","94.6","34.2","54.0","19.0","9.4","244.6","260.6","106.54"
"96","2002","7","Maharashtra","Thane","933.7","396.4","56.6","94.6","34.2","54.0","19.0","9.4","244.6","260.5","106.5"
"96","2003","7","Maharashtra","Thane","933.7","396.4","56.6","94.6","34.2","54.0","19.0","9.4","244.6","250.6","102.45"
"96","2004","7","Maharashtra","Thane","933.7","396.4","56.6","94.6","34.2","54.0","19.0","9.4","244.6","250.6","102.45"
"96","2005","7","Maharashtra","Thane","933.7","396.4","56.6","94.6","34.2","54.0","19.0","9.4","207.6","244.6","117.82"
"96","2006","7","Maharashtra","Thane","933.7","396.4","56.6","94.6","34.2","54.0","19.0","9.4","244.6","250.1","102.25"
"96","2007","7","Maharashtra","Thane","933.7","396.4","56.6","94.6","34.2","54.0","19.0","9.4","244.6","250.1","102.25"
"96","2008","7","Maharashtra","Thane","933.7","396.4","56.6","94.6","34.2","54.0","19.0","9.4","244.6","250.1","102.25"
"96","2009","7","Maharashtra","Thane","933.7","396.4","56.6","94.6","34.2","54.0","19.0","9.4","244.6","250.1","102.25"
"96","2010","7","Maharashtra","Thane","933.7","396.4","56.6","94.6","34.2","54.0","19.0","9.4","244.6","300.5","122.85"
"96","2011","7","Maharashtra","Thane","933.7","396.4","56.6","94.6","34.2","54.0","19.0","9.4","244.6","323.9","132.42"
"96","2012","7","Maharashtra","Thane","933.7","396.4","56.6","94.6","34.2","54.0","19.0","9.4","244.6","250.1","102.25"
"96","2013","7","Maharashtra","Thane","933.7","396.4","56.6","94.6","34.2","54.0","19.0","9.4","244.6","250.1","102.25"
"96","2014","7","Maharashtra","Thane","933.6","396.2","57.6","94.5","34.9","60.6","19.0","9.4","236.5","242.0","102.33"
"96","2015","7","Maharashtra","Thane","933.7","396.2","57.6","94.5","34.9","60.6","19.0","9.4","236.5","242.0","102.33"
"96","2016","7","Maharashtra","Thane","933.7","396.2","57.6","94.5","34.9","60.6","19.0","0.0","245.9","251.4","102.24"
"96","2017","7","Maharashtra","Thane","933.7","396.2","57.6","94.5","34.9","60.6","19.0","9.4","246.0","251.5","102.24"
"97","1966","7","Maharashtra","Raigad","687.0","164.0","121.0","2.2","59.8","7.1","46.2","28.7","220.1","232.2","105.5"
"97","1967","7","Maharashtra","Raigad","686.9","164.3","121.0","2.2","59.6","7.1","44.9","29.6","221.2","233.5","105.56"
"97","1968","7","Maharashtra","Raigad","686.9","164.4","122.7","2.2","49.2","7.1","47.4","33.2","221.0","236.5","107.01"
"97","1969","7","Maharashtra","Raigad","686.9","164.4","116.4","2.2","54.3","7.1","47.0","37.1","220.4","234.8","106.53"
"97","1970","7","Maharashtra","Raigad","686.9","164.4","128.0","32.3","67.5","35.2","43.7","7.8","174.3","186.2","106.83"
"97","1971","7","Maharashtra","Raigad","686.9","161.8","127.7","32.4","67.6","35.2","43.0","8.5","177.4","189.5","106.82"
"97","1972","7","Maharashtra","Raigad","686.9","161.8","128.2","36.7","32.3","32.5","41.5","33.5","189.5","201.6","106.39"
"97","1973","7","Maharashtra","Raigad","686.9","161.2","128.5","36.8","31.6","32.7","35.0","20.9","209.0","221.5","105.98"
"97","1974","7","Maharashtra","Raigad","686.9","161.3","128.5","36.8","31.6","32.7","42.3","26.9","195.6","210.1","107.41"
"97","1975","7","Maharashtra","Raigad","686.9","161.3","128.5","36.8","31.6","32.7","41.3","26.3","197.2","212.7","107.86"
"97","1976","7","Maharashtra","Raigad","687.0","161.0","128.0","37.0","38.0","33.0","42.0","20.0","194.0","208.0","107.22"
"97","1977","7","Maharashtra","Raigad","686.9","161.2","128.6","37.1","38.0","32.7","40.9","20.7","195.2","208.2","106.66"
"97","1978","7","Maharashtra","Raigad","686.9","161.2","128.6","38.7","37.5","32.7","40.1","19.8","195.8","209.0","106.74"
"97","1979","7","Maharashtra","Raigad","686.9","161.8","128.5","45.0","36.7","40.0","40.0","25.2","185.4","213.6","115.21"
"97","1980","7","Maharashtra","Raigad","686.9","161.8","128.5","45.0","38.4","40.0","39.7","23.4","187.5","220.3","117.49"
"97","1981","7","Maharashtra","Raigad","686.9","161.8","128.5","45.0","36.7","40.0","50.0","7.0","193.6","217.1","112.14"
"97","1982","7","Maharashtra","Raigad","686.9","161.8","128.5","45.0","36.7","40.0","56.4","7.9","186.3","198.3","106.44"
"97","1983","7","Maharashtra","Raigad","686.9","161.2","128.7","46.1","37.1","38.1","47.8","6.2","187.5","201.1","107.25"
"97","1984","7","Maharashtra","Raigad","686.9","161.6","128.3","46.9","36.8","38.7","49.4","6.1","189.6","202.9","107.01"
"97","1985","7","Maharashtra","Raigad","686.9","161.7","128.2","45.5","37.9","39.9","40.9","24.9","198.6","233.5","117.57"
"97","1986","7","Maharashtra","Raigad","686.9","161.8","116.2","49.6","37.4","38.4","39.2","7.4","203.8","223.4","109.62"
"97","1987","7","Maharashtra","Raigad","686.9","163.6","128.5","46.3","38.1","40.3","40.7","19.1","209.4","228.1","108.93"
"97","1988","7","Maharashtra","Raigad","686.9","163.6","128.4","46.3","38.1","40.3","39.0","18.3","195.5","213.9","109.41"
"97","1989","7","Maharashtra","Raigad","686.9","163.6","128.4","46.6","38.1","40.3","40.8","19.1","194.8","210.3","107.96"
"97","1990","7","Maharashtra","Raigad","686.9","152.4","115.9","47.5","60.8","31.4","36.4","15.7","197.3","212.6","107.75"
"97","1991","7","Maharashtra","Raigad","686.9","163.6","128.4","49.0","38.1","40.3","40.9","19.1","184.7","215.5","116.68"
"97","1992","7","Maharashtra","Raigad","686.9","160.0","128.4","49.0","38.1","40.2","45.6","14.5","188.4","219.4","116.45"
"97","1993","7","Maharashtra","Raigad","686.9","160.0","128.4","49.0","38.1","39.9","45.9","14.5","188.6","217.4","115.27"
"97","1994","7","Maharashtra","Raigad","686.9","160.0","128.4","49.0","38.1","39.9","45.9","14.5","188.6","217.4","115.27"
"97","1995","7","Maharashtra","Raigad","686.9","160.0","128.4","49.0","38.1","39.9","46.0","14.4","188.6","217.3","115.22"
"97","1996","7","Maharashtra","Raigad","686.9","160.0","128.4","49.0","38.1","39.9","46.0","14.4","188.6","217.4","115.27"
"97","1997","7","Maharashtra","Raigad","686.9","148.7","104.3","51.2","56.4","37.4","34.0","36.2","190.0","213.0","112.11"
"97","1998","7","Maharashtra","Raigad","686.9","148.7","104.3","51.5","56.4","37.5","23.7","28.3","205.1","236.5","115.31"
"97","1999","7","Maharashtra","Raigad","686.9","148.7","104.3","51.7","56.4","37.5","20.0","35.3","201.6","231.9","115.03"
"97","2000","7","Maharashtra","Raigad","686.9","150.0","128.4","59.0","38.0","40.1","45.9","14.4","188.5","215.5","114.32"
"97","2001","7","Maharashtra","Raigad","686.9","150.0","128.4","59.0","38.0","40.1","45.9","14.4","188.5","215.5","114.32"
"97","2002","7","Maharashtra","Raigad","686.9","150.0","128.4","59.0","38.0","40.1","45.9","14.4","188.5","215.5","114.32"
"97","2003","7","Maharashtra","Raigad","686.9","150.0","128.4","59.0","38.0","40.1","45.9","14.4","188.5","215.5","114.32"
"97","2004","7","Maharashtra","Raigad","686.9","150.0","128.4","59.0","38.0","40.1","46.0","14.4","188.4","215.4","114.33"
"97","2005","7","Maharashtra","Raigad","686.9","150.0","128.4","58.9","38.0","40.1","46.0","14.4","185.0","188.5","101.89"
"97","2006","7","Maharashtra","Raigad","686.9","150.0","128.4","58.9","38.0","40.1","45.9","14.4","188.6","215.6","114.32"
"97","2007","7","Maharashtra","Raigad","686.9","150.0","128.4","58.9","38.0","40.1","45.9","14.4","188.6","215.6","114.32"
"97","2008","7","Maharashtra","Raigad","686.9","150.0","128.4","58.9","38.0","40.1","45.9","14.4","188.6","215.6","114.32"
"97","2009","7","Maharashtra","Raigad","686.9","150.0","128.4","58.9","38.0","40.1","45.9","14.4","188.6","215.6","114.32"
"97","2010","7","Maharashtra","Raigad","686.9","150.0","128.4","58.9","38.0","40.1","45.9","14.4","188.6","221.8","117.6"
"97","2011","7","Maharashtra","Raigad","686.9","150.0","128.4","58.9","38.0","40.1","45.9","14.4","188.6","235.8","125.03"
"97","2012","7","Maharashtra","Raigad","686.9","150.0","128.4","58.9","38.0","40.1","45.9","14.4","188.6","215.6","114.32"
"97","2013","7","Maharashtra","Raigad","686.9","150.0","128.4","58.9","38.0","40.1","45.9","14.4","188.6","215.6","114.32"
"97","2014","7","Maharashtra","Raigad","686.8","150.0","128.4","58.9","38.0","40.1","45.9","14.4","188.5","216.0","114.59"
"97","2015","7","Maharashtra","Raigad","686.9","150.0","128.4","58.9","38.0","40.1","45.9","14.4","188.5","215.5","114.32"
"97","2016","7","Maharashtra","Raigad","686.8","147.5","133.9","59.0","38.0","40.3","45.9","14.5","185.1","212.1","114.59"
"97","2017","7","Maharashtra","Raigad","686.8","146.8","130.6","58.8","37.4","40.1","45.9","13.8","190.9","217.4","113.88"
"98","1966","7","Maharashtra","Ratnagiri","1279.0","28.5","358.0","29.0","176.0","6.6","250.1","62.2","355.2","369.0","103.89"
"98","1967","7","Maharashtra","Ratnagiri","1278.8","30.2","337.7","29.1","167.6","5.4","296.9","46.9","351.7","370.6","105.37"
"98","1968","7","Maharashtra","Ratnagiri","1278.8","30.8","338.6","17.9","145.1","5.6","280.1","66.2","366.0","376.4","102.84"
"98","1969","7","Maharashtra","Ratnagiri","1278.8","31.0","338.6","16.0","146.2","5.6","280.9","65.9","365.7","375.3","102.63"
"98","1970","7","Maharashtra","Ratnagiri","1278.8","31.0","364.7","27.5","327.7","17.3","117.8","69.0","338.6","349.0","103.07"
"98","1971","7","Maharashtra","Ratnagiri","1278.8","31.0","364.7","27.5","326.7","17.3","116.7","69.0","340.1","347.5","102.18"
"98","1972","7","Maharashtra","Ratnagiri","1278.8","31.0","345.0","27.6","304.4","17.2","109.9","61.7","342.8","352.0","102.68"
"98","1973","7","Maharashtra","Ratnagiri","1278.8","31.0","344.3","27.6","304.4","17.2","109.0","32.2","373.5","383.2","102.6"
"98","1974","7","Maharashtra","Ratnagiri","1278.8","30.8","342.1","27.7","291.7","17.2","130.5","42.6","357.1","367.6","102.94"
"98","1975","7","Maharashtra","Ratnagiri","1278.8","30.8","342.1","29.0","297.8","17.2","126.7","37.9","358.2","371.3","103.66"
"98","1976","7","Maharashtra","Ratnagiri","1279.0","31.0","342.0","30.0","294.0","17.0","125.0","49.0","352.0","364.0","103.41"
"98","1977","7","Maharashtra","Ratnagiri","1278.8","31.0","342.1","31.7","294.5","16.9","126.0","40.0","357.5","370.2","103.55"
"98","1978","7","Maharashtra","Ratnagiri","1278.8","38.0","342.1","32.2","293.2","16.9","109.8","36.8","356.3","369.5","103.7"
"98","1979","7","Maharashtra","Ratnagiri","1278.8","38.0","342.1","32.5","293.2","16.8","109.9","38.3","312.9","371.6","118.76"
"98","1980","7","Maharashtra","Ratnagiri","1278.8","38.0","342.1","32.6","292.7","17.2","116.9","50.3","335.5","356.9","106.38"
"98","1981","7","Maharashtra","Ratnagiri","1278.8","38.0","342.1","32.6","292.7","17.2","123.0","26.6","354.1","368.5","104.07"
"98","1982","7","Maharashtra","Ratnagiri","1320.4","41.3","350.0","33.7","313.3","17.2","129.8","26.5","355.1","363.7","102.42"
"98","1983","7","Maharashtra","Ratnagiri","1320.4","43.3","366.2","33.7","279.3","13.2","177.8","32.3","355.8","363.7","102.22"
"98","1984","7","Maharashtra","Ratnagiri","1320.4","42.3","365.8","37.0","283.9","13.2","174.2","28.5","362.2","369.8","102.1"
"98","1985","7","Maharashtra","Ratnagiri","1320.4","40.2","335.1","31.7","320.0","13.0","187.5","32.5","384.1","408.6","106.38"
"98","1986","7","Maharashtra","Ratnagiri","1320.4","39.0","342.6","33.7","279.5","13.9","179.4","29.3","383.3","392.6","102.43"
"98","1987","7","Maharashtra","Ratnagiri","1320.4","40.0","329.8","33.4","316.4","13.6","203.4","30.9","391.8","404.5","103.24"
"98","1988","7","Maharashtra","Ratnagiri","1320.4","40.1","330.3","33.6","315.9","13.5","196.1","28.3","363.5","376.4","103.55"
"98","1989","7","Maharashtra","Ratnagiri","1320.4","39.9","330.5","33.6","315.1","13.5","199.1","28.9","360.4","373.4","103.61"
"98","1990","7","Maharashtra","Ratnagiri","1320.4","45.6","293.5","26.9","186.8","31.6","250.6","36.9","354.3","368.3","103.95"
"98","1991","7","Maharashtra","Ratnagiri","1320.4","39.9","330.0","33.7","315.2","13.5","199.1","28.2","341.9","369.7","108.13"
"98","1992","7","Maharashtra","Ratnagiri","1320.4","38.8","330.3","33.8","302.8","13.5","197.4","28.3","356.6","384.9","107.94"
"98","1993","7","Maharashtra","Ratnagiri","1320.4","38.8","330.3","33.9","303.3","13.8","153.3","28.2","400.0","428.3","107.08"
"98","1994","7","Maharashtra","Ratnagiri","1320.4","38.8","330.6","33.9","303.2","13.9","194.4","29.1","357.7","385.9","107.88"
"98","1995","7","Maharashtra","Ratnagiri","1320.4","38.8","330.8","33.9","199.8","15.6","236.5","41.6","390.8","418.7","107.14"
"98","1996","7","Maharashtra","Ratnagiri","1320.4","38.8","330.8","33.9","199.9","15.6","236.0","41.5","391.3","419.4","107.18"
"98","1997","7","Maharashtra","Ratnagiri","1320.5","44.4","319.8","41.8","203.6","29.0","180.4","46.9","363.5","410.9","113.04"
"98","1998","7","Maharashtra","Ratnagiri","1320.4","44.4","319.8","41.8","203.6","29.0","133.3","71.2","392.9","430.6","109.6"
"98","1999","7","Maharashtra","Ratnagiri","1320.4","44.5","319.8","42.1","203.6","29.0","125.7","74.8","396.5","434.6","109.61"
"98","2000","7","Maharashtra","Ratnagiri","1320.4","38.8","333.5","34.2","202.1","15.7","235.6","42.2","385.7","414.6","107.49"
"98","2001","7","Maharashtra","Ratnagiri","1320.4","38.8","333.6","34.2","202.1","15.7","235.6","42.3","385.5","414.6","107.55"
"98","2002","7","Maharashtra","Ratnagiri","1320.4","38.8","333.4","34.2","202.2","15.7","236.0","42.3","385.2","414.3","107.55"
"98","2003","7","Maharashtra","Ratnagiri","1320.4","38.8","333.5","34.2","202.1","15.7","236.1","42.5","384.9","414.1","107.59"
"98","2004","7","Maharashtra","Ratnagiri","1320.4","38.8","333.4","34.5","201.9","15.7","236.0","42.5","385.0","414.1","107.56"
"98","2005","7","Maharashtra","Ratnagiri","1320.4","38.8","333.3","34.7","201.6","15.7","236.6","42.4","337.4","409.0","121.22"
"98","2006","7","Maharashtra","Ratnagiri","1320.4","38.8","333.3","34.7","201.7","15.7","236.7","42.4","384.5","414.6","107.83"
"98","2007","7","Maharashtra","Ratnagiri","1320.4","38.8","333.3","34.7","201.7","15.7","236.7","42.4","384.5","414.6","107.83"
"98","2008","7","Maharashtra","Ratnagiri","1320.4","38.8","333.3","34.7","201.7","15.7","236.6","42.4","384.6","414.7","107.83"
"98","2009","7","Maharashtra","Ratnagiri","1320.4","38.8","333.3","34.8","201.7","15.7","236.8","42.1","384.6","414.8","107.85"
"98","2010","7","Maharashtra","Ratnagiri","1320.4","38.8","333.3","35.0","201.4","15.9","236.6","42.1","384.7","561.5","145.96"
"98","2011","7","Maharashtra","Ratnagiri","1320.4","38.5","333.1","35.0","198.7","15.9","239.7","42.2","384.7","587.5","152.72"
"98","2012","7","Maharashtra","Ratnagiri","1320.4","38.5","326.5","35.0","197.3","15.9","238.3","41.9","394.4","424.6","107.66"
"98","2013","7","Maharashtra","Ratnagiri","1320.4","38.5","326.5","35.0","197.3","15.6","238.3","41.4","395.2","422.6","106.93"
"98","2014","7","Maharashtra","Ratnagiri","1320.4","38.5","327.1","35.1","197.1","15.6","237.6","42.0","394.9","422.0","106.86"
