"Dist Code","Year","State Code","State Name","Dist Name","TOTAL AREA (1000 ha)","FOREST AREA (1000 ha)","BARREN AND UNCULTIVABLE LAND AREA (1000 ha)","LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha)","CULTIVABLE WASTE LAND AREA (1000 ha)","PERMANENT PASTURES AREA (1000 ha)","OTHER FALLOW AREA (1000 ha)","CURRENT FALLOW AREA (1000 ha)","NET CROPPED AREA (1000 ha)","GROSS CROPPED AREA (1000 ha)","CROPING INTENSITY (Percent)"
"116","1995","7","Maharashtra","Yeotmal","1351.9","254.1","39.2","51.7","23.2","61.0","27.2","31.6","850.1","959.7","112.9"
"116","1996","7","Maharashtra","Yeotmal","1351.9","254.1","39.2","51.8","23.1","60.9","26.3","31.5","851.4","971.6","114.1"
"116","1997","7","Maharashtra","Yeotmal","1351.9","226.8","48.6","62.3","44.2","62.3","31.5","28.4","830.3","979.5","118.0"
"116","1998","7","Maharashtra","Yeotmal","1351.9","226.8","48.6","62.3","44.2","62.3","37.7","31.4","818.6","981.0","119.8"
"116","1999","7","Maharashtra","Yeotmal","1351.9","226.8","48.6","62.6","44.2","62.3","27.4","57.0","803.0","964.9","120.2"
"116","2000","7","Maharashtra","Yeotmal","1351.9","244.1","39.4","63.9","22.9","60.4","25.9","33.9","847.9","976.5","115.2"
"116","2001","7","Maharashtra","Yeotmal","1351.9","244.1","39.4","63.8","23.1","60.4","25.8","33.0","848.8","977.4","115.2"
"116","2002","7","Maharashtra","Yeotmal","1351.9","243.0","39.4","64.4","22.8","60.4","25.4","33.3","849.7","978.3","115.1"
"116","2003","7","Maharashtra","Yeotmal","1351.9","243.0","39.4","64.7","22.8","60.5","25.1","33.5","849.4","978.0","115.1"
"116","2004","7","Maharashtra","Yeotmal","1351.9","242.9","39.4","64.7","22.8","60.5","25.3","35.2","847.6","976.2","115.2"
"116","2005","7","Maharashtra","Yeotmal","1351.9","242.9","39.4","64.7","22.8","60.5","25.3","35.2","847.6","887.4","104.7"
"116","2006","7","Maharashtra","Yeotmal","1351.9","242.9","39.4","64.7","22.8","60.5","25.3","35.2","847.6","977.2","115.3"
"116","2007","7","Maharashtra","Yeotmal","1351.9","242.9","39.4","64.9","22.7","60.5","25.3","36.0","846.9","976.4","115.3"
"116","2008","7","Maharashtra","Yeotmal","1351.9","242.8","39.5","65.2","22.6","60.5","25.4","36.1","846.3","976.4","115.4"
"116","2009","7","Maharashtra","Yeotmal","1351.9","243.1","39.6","65.5","22.7","59.8","25.7","37.3","844.9","976.4","115.6"
"116","2010","7","Maharashtra","Yeotmal","1351.9","243.1","39.6","65.6","22.8","59.9","25.8","37.8","844.2","985.0","116.7"
"116","2011","7","Maharashtra","Yeotmal","1351.9","240.9","39.4","61.6","22.8","59.9","25.8","37.8","850.7","960.5","112.9"
"116","2012","7","Maharashtra","Yeotmal","1351.9","240.9","39.4","61.6","22.8","59.9","25.8","37.8","850.7","992.5","116.7"
"116","2013","7","Maharashtra","Yeotmal","1351.9","240.9","39.4","61.6","22.8","59.9","25.3","35.9","854.7","996.5","116.6"
"116","2014","7","Maharashtra","Yeotmal","1352.0","237.4","39.7","61.7","22.8","60.5","25.8","37.8","854.7","998.0","116.8"
"116","2015","7","Maharashtra","Yeotmal","1351.9","237.4","39.7","61.7","22.8","60.5","25.8","37.8","854.7","992.6","116.1"
"116","2016","7","Maharashtra","Yeotmal","1351.9","237.4","39.7","61.7","22.8","60.5","25.8","37.8","854.7","992.6","116.1"
"116","2017","7","Maharashtra","Yeotmal","1351.9","237.4","39.7","61.7","22.8","60.5","25.8","37.8","854.7","992.6","116.1"
"117","1990","7","Maharashtra","Wardha","628.9","72.4","19.0","31.1","20.2","46.4","20.7","22.6","390.5","412.7","105.7"
"117","1991","7","Maharashtra","Wardha","628.9","69.9","6.0","44.0","14.6","40.8","16.0","43.4","385.7","395.4","102.5"
"117","1992","7","Maharashtra","Wardha","628.9","61.8","10.8","43.6","14.1","40.1","23.6","39.6","386.9","396.7","102.5"
"117","1993","7","Maharashtra","Wardha","628.9","61.4","10.8","43.7","14.5","39.5","24.0","45.7","381.0","391.0","102.6"
"117","1994","7","Maharashtra","Wardha","628.9","61.2","10.8","43.7","15.3","39.6","24.7","52.3","373.1","386.2","103.5"
"117","1995","7","Maharashtra","Wardha","628.9","61.6","10.7","43.6","16.1","39.7","24.4","53.9","371.0","384.2","103.6"
"117","1996","7","Maharashtra","Wardha","628.9","60.8","10.8","43.7","16.0","40.3","23.8","54.5","371.1","385.0","103.7"
"117","1997","7","Maharashtra","Wardha","628.9","76.9","17.5","41.1","24.7","45.9","18.1","15.5","383.8","433.5","112.9"
"117","1998","7","Maharashtra","Wardha","628.9","76.9","17.4","41.3","19.9","45.9","33.6","25.5","363.5","453.6","124.8"
"117","1999","7","Maharashtra","Wardha","628.9","76.9","17.4","41.4","19.9","45.9","28.1","23.0","361.0","446.3","123.6"
"117","2000","7","Maharashtra","Wardha","628.9","62.1","10.7","43.3","14.7","38.8","23.8","61.5","365.9","384.1","105.0"
"117","2001","7","Maharashtra","Wardha","628.9","62.0","10.7","43.2","14.9","38.8","23.0","62.9","365.3","384.1","105.1"
"117","2002","7","Maharashtra","Wardha","628.9","62.0","10.7","43.2","14.9","38.8","23.0","62.9","365.3","384.1","105.1"
"117","2003","7","Maharashtra","Wardha","628.9","62.5","10.6","43.5","15.2","38.1","21.8","63.0","366.1","386.2","105.5"
"117","2004","7","Maharashtra","Wardha","628.9","62.5","10.7","43.6","15.6","38.2","22.4","63.3","364.5","384.8","105.6"
"117","2005","7","Maharashtra","Wardha","628.9","62.4","10.3","45.0","15.7","38.3","21.8","62.8","364.5","433.8","119.0"
"117","2006","7","Maharashtra","Wardha","628.9","62.4","10.3","45.0","15.7","38.3","20.8","62.9","365.4","388.8","106.4"
"117","2007","7","Maharashtra","Wardha","628.9","62.3","10.2","46.0","15.5","38.2","20.7","63.4","364.5","390.1","107.0"
"117","2008","7","Maharashtra","Wardha","628.9","62.6","10.2","46.7","15.4","36.4","22.8","62.1","364.7","387.9","106.4"
"117","2009","7","Maharashtra","Wardha","628.9","62.7","10.5","47.4","15.0","35.1","22.9","62.4","364.1","458.9","126.0"
"117","2010","7","Maharashtra","Wardha","628.9","62.8","10.7","47.4","15.2","35.0","21.0","63.6","364.4","466.8","128.1"
"117","2011","7","Maharashtra","Wardha","628.9","62.1","10.6","47.4","15.2","35.0","20.6","65.0","364.4","478.3","131.3"
"117","2012","7","Maharashtra","Wardha","628.9","62.1","10.6","47.9","16.2","35.0","20.6","63.6","364.4","470.9","129.2"
"117","2013","7","Maharashtra","Wardha","628.9","61.9","10.6","47.9","16.2","35.0","20.8","64.2","362.8","469.2","129.3"
"117","2014","7","Maharashtra","Wardha","629.0","61.9","10.6","48.1","16.3","35.0","20.6","63.6","363.5","465.0","127.9"
"117","2015","7","Maharashtra","Wardha","628.9","61.9","10.6","48.2","16.3","35.3","20.5","63.4","363.4","462.5","127.3"
"117","2016","7","Maharashtra","Wardha","628.9","61.8","10.5","48.0","16.4","63.9","20.4","53.3","345.2","446.8","129.4"
"117","2017","7","Maharashtra","Wardha","628.9","61.8","10.6","48.0","16.5","64.4","20.4","53.5","344.1","447.8","130.1"
"118","1990","7","Maharashtra","Nagpur","986.4","161.3","44.4","63.9","53.8","45.3","32.9","22.1","542.4","618.1","114.0"
"118","1991","7","Maharashtra","Nagpur","986.4","194.5","13.1","69.4","16.0","103.5","17.9","19.2","548.8","579.2","105.5"
"118","1992","7","Maharashtra","Nagpur","986.4","187.5","21.5","69.6","26.6","73.3","26.7","18.9","553.7","586.7","106.0"
"118","1993","7","Maharashtra","Nagpur","986.4","182.9","21.5","69.9","27.2","77.4","25.9","19.3","554.0","589.8","106.5"
"118","1994","7","Maharashtra","Nagpur","986.4","183.4","21.5","70.1","27.2","77.7","25.7","20.8","551.7","590.0","106.9"
"118","1995","7","Maharashtra","Nagpur","986.4","185.0","21.6","70.1","27.2","76.4","24.3","20.6","552.9","592.0","107.1"
"118","1996","7","Maharashtra","Nagpur","986.4","184.1","21.5","70.4","27.8","77.8","24.0","20.9","551.4","590.0","107.0"
"118","1997","7","Maharashtra","Nagpur","986.4","158.9","33.7","86.6","41.2","55.1","35.4","25.5","539.8","712.9","132.1"
"118","1998","7","Maharashtra","Nagpur","986.4","158.9","33.7","86.6","41.2","55.1","41.4","25.2","534.1","680.4","127.4"
"118","1999","7","Maharashtra","Nagpur","986.4","158.9","33.7","86.9","41.2","55.1","37.0","25.8","526.5","643.7","122.3"
"118","2000","7","Maharashtra","Nagpur","986.4","184.2","21.0","70.3","31.7","77.9","23.3","21.7","548.2","593.8","108.3"
"118","2001","7","Maharashtra","Nagpur","986.4","164.3","31.1","90.7","41.0","57.9","23.5","22.4","546.7","591.9","108.3"
"118","2002","7","Maharashtra","Nagpur","986.4","164.3","31.1","90.7","41.6","57.9","23.5","22.4","546.7","591.9","108.3"
"118","2003","7","Maharashtra","Nagpur","986.4","164.3","31.3","91.2","41.8","57.7","24.2","21.0","546.9","598.5","109.4"
"118","2004","7","Maharashtra","Nagpur","986.4","164.3","31.2","91.7","41.6","57.6","24.0","20.9","547.1","596.1","109.0"
"118","2005","7","Maharashtra","Nagpur","986.4","164.2","31.0","95.4","38.5","56.9","24.0","21.0","547.3","630.9","115.3"
"118","2006","7","Maharashtra","Nagpur","986.4","164.5","31.3","95.3","38.4","57.0","24.3","20.5","547.0","598.9","109.5"
"118","2007","7","Maharashtra","Nagpur","986.4","164.5","31.3","96.7","38.4","56.9","23.9","20.1","546.6","599.3","109.6"
"118","2008","7","Maharashtra","Nagpur","986.4","164.4","31.3","97.0","38.5","57.5","23.7","20.2","546.1","590.9","108.2"
"118","2009","7","Maharashtra","Nagpur","986.4","164.4","32.5","97.0","37.4","56.0","21.8","20.3","549.3","647.0","117.8"
"118","2010","7","Maharashtra","Nagpur","986.4","164.4","32.5","97.4","38.0","56.0","21.3","19.8","549.3","646.8","117.7"
"118","2011","7","Maharashtra","Nagpur","986.4","164.4","32.5","97.4","38.0","56.0","21.3","19.8","549.3","641.2","116.7"
"118","2012","7","Maharashtra","Nagpur","986.4","164.4","32.5","97.4","37.6","55.8","21.3","19.8","549.9","641.1","116.6"
"118","2013","7","Maharashtra","Nagpur","986.4","162.8","32.5","97.4","37.9","55.8","21.5","19.6","551.2","646.3","117.3"
"118","2014","7","Maharashtra","Nagpur","986.7","159.4","33.8","98.7","37.7","56.0","21.5","19.5","552.4","649.0","117.5"
"118","2015","7","Maharashtra","Nagpur","986.4","159.4","33.8","99.1","36.9","55.3","21.4","19.8","553.2","649.8","117.5"
"118","2016","7","Maharashtra","Nagpur","986.4","155.2","33.3","99.7","33.9","55.5","21.3","19.8","560.0","658.8","117.6"
"118","2017","7","Maharashtra","Nagpur","986.4","155.0","33.3","99.7","33.7","55.9","21.3","20.9","558.7","655.5","117.3"
"119","1990","7","Maharashtra","Bhandara","927.9","266.0","37.5","70.4","15.3","96.4","29.8","32.8","372.0","491.5","132.1"
"119","1991","7","Maharashtra","Bhandara","927.9","264.8","17.6","94.9","27.1","138.0","9.3","7.6","359.8","442.5","123.0"
"119","1992","7","Maharashtra","Bhandara","927.9","264.6","17.6","95.6","26.9","137.6","9.0","7.1","360.7","438.1","121.5"
"119","1993","7","Maharashtra","Bhandara","927.9","263.5","17.6","86.4","27.0","138.3","8.4","6.6","371.3","456.2","122.9"
"119","1994","7","Maharashtra","Bhandara","927.9","265.3","17.6","86.8","27.3","135.7","8.5","7.2","370.6","459.0","123.9"
"119","1995","7","Maharashtra","Bhandara","927.9","265.3","17.6","86.9","27.3","135.6","8.9","7.5","369.8","457.3","123.7"
"119","1996","7","Maharashtra","Bhandara","927.9","265.6","17.6","87.7","27.5","135.3","8.7","35.4","340.9","416.0","122.0"
"119","1997","7","Maharashtra","Bhandara","927.9","279.6","29.9","83.7","12.3","112.4","64.1","56.7","284.8","449.0","157.7"
"119","1998","7","Maharashtra","Bhandara","927.9","279.7","29.9","83.7","12.3","112.4","27.4","27.2","350.8","473.2","134.9"
"119","1999","7","Maharashtra","Bhandara","342.0","64.6","7.9","34.4","5.1","29.3","7.8","7.3","178.9","254.3","142.1"
"119","2000","7","Maharashtra","Bhandara","342.0","61.81","4.7","36.17","11.44","34.33","7.6","4.7","361.5","422.3","116.8"
"119","2001","7","Maharashtra","Bhandara","342.0","61.83","4.76","36.41","11.4","34.07","7.4","3.81","365.4","434.8","119.0"
"119","2002","7","Maharashtra","Bhandara","342.0","61.83","4.76","36.41","11.4","34.07","7.4","3.81","365.4","434.8","119.0"
"119","2003","7","Maharashtra","Bhandara","342.0","61.99","4.76","36.54","11.53","33.71","7.3","3.73","365.8","440.8","120.5"
"119","2004","7","Maharashtra","Bhandara","342.0","62.01","4.78","36.99","11.78","33.68","8.1","4.94","358.5","419.4","117.0"
"119","2005","7","Maharashtra","Bhandara","342.0","62.0","4.8","36.9","11.8","33.5","2.0","5.0","178.3","243.2","136.4"
"119","2006","7","Maharashtra","Bhandara","342.0","62.0","4.8","36.6","11.8","33.5","2.0","5.0","178.6","220.5","123.5"
"119","2007","7","Maharashtra","Bhandara","342.0","62.0","4.8","36.9","11.7","33.5","1.9","4.9","178.6","222.3","124.5"
"119","2008","7","Maharashtra","Bhandara","342.0","62.0","4.8","37.1","11.7","33.5","1.7","5.3","178.4","218.9","122.7"
"119","2009","7","Maharashtra","Bhandara","342.0","61.8","4.9","37.4","11.8","33.4","1.4","4.6","178.4","245.6","137.7"
"119","2010","7","Maharashtra","Bhandara","342.0","62.1","4.7","37.5","11.8","33.2","1.3","3.9","179.3","249.1","138.9"
"119","2011","7","Maharashtra","Bhandara","342.0","62.1","4.7","37.5","11.8","33.6","1.2","3.9","179.0","224.9","125.6"
"119","2012","7","Maharashtra","Bhandara","342.0","62.1","4.7","37.5","11.8","33.6","1.2","3.9","179.0","254.7","142.3"
"119","2013","7","Maharashtra","Bhandara","342.0","61.8","4.6","39.4","11.1","33.6","1.1","3.7","178.5","254.7","142.7"
"119","2014","7","Maharashtra","Bhandara","342.0","61.8","4.6","39.5","11.5","33.6","1.1","4.0","177.7","254.0","142.9"
"119","2015","7","Maharashtra","Bhandara","342.0","61.8","4.6","39.6","11.5","33.7","1.1","4.0","177.7","253.1","142.4"
"119","2016","7","Maharashtra","Bhandara","342.0","61.8","4.6","39.6","11.5","33.7","1.1","4.1","177.6","254.9","143.5"
"119","2017","7","Maharashtra","Bhandara","342.0","61.8","4.5","39.6","11.6","33.7","1.1","5.7","175.8","250.2","142.3"
"120","1990","7","Maharashtra","Chandrapur","1091.8","355.2","23.4","75.0","26.9","49.4","32.4","29.1","493.1","578.0","117.2"
"120","1991","7","Maharashtra","Chandrapur","1091.8","388.1","27.4","81.0","36.1","51.6","13.3","8.6","474.5","522.9","110.2"
"120","1992","7","Maharashtra","Chandrapur","1091.8","392.3","27.3","79.8","29.1","51.0","14.5","8.8","477.4","567.8","118.9"
"120","1993","7","Maharashtra","Chandrapur","1091.8","391.9","27.2","81.4","30.3","50.7","14.1","10.4","474.4","576.7","121.6"
"120","1994","7","Maharashtra","Chandrapur","1091.8","390.0","27.7","82.0","32.2","48.0","14.8","12.7","471.6","574.8","121.9"
"120","1995","7","Maharashtra","Chandrapur","1091.8","392.0","27.5","80.0","31.3","49.2","14.5","12.6","471.9","579.7","122.8"
"120","1996","7","Maharashtra","Chandrapur","1091.8","392.7","27.5","80.5","31.9","49.5","14.8","15.0","466.7","556.7","119.3"
"120","1997","7","Maharashtra","Chandrapur","1091.8","351.9","23.7","91.6","29.0","43.2","64.5","47.7","432.9","528.4","122.1"
"120","1998","7","Maharashtra","Chandrapur","1091.8","351.9","23.7","91.7","29.0","43.2","44.3","42.7","458.0","569.0","124.2"
"120","1999","7","Maharashtra","Chandrapur","1091.8","351.9","23.7","91.7","29.0","43.2","41.5","37.5","456.7","566.9","124.1"
"120","2000","7","Maharashtra","Chandrapur","1091.8","389.5","26.5","92.4","36.8","52.3","17.7","18.1","445.1","517.2","116.2"
"120","2001","7","Maharashtra","Chandrapur","1091.8","388.0","26.5","92.7","38.8","52.1","16.3","15.5","450.2","531.1","118.0"
"120","2002","7","Maharashtra","Chandrapur","1091.8","388.0","26.5","92.7","36.8","52.1","16.3","15.5","450.2","531.1","118.0"
"120","2003","7","Maharashtra","Chandrapur","1091.8","386.9","26.8","93.1","36.3","52.2","15.6","14.8","452.1","541.1","119.7"
"120","2004","7","Maharashtra","Chandrapur","1091.8","388.6","26.5","91.9","36.6","52.5","15.2","16.4","450.6","538.4","119.5"
"120","2005","7","Maharashtra","Chandrapur","1091.8","388.2","26.2","91.7","36.6","56.0","13.6","16.0","451.5","532.1","117.9"
"120","2006","7","Maharashtra","Chandrapur","1091.8","388.6","26.2","92.6","36.7","55.3","13.6","14.6","452.6","549.9","121.5"
"120","2007","7","Maharashtra","Chandrapur","1091.8","388.6","25.8","92.8","36.6","55.7","12.7","14.9","453.2","558.2","123.2"
"120","2008","7","Maharashtra","Chandrapur","1091.8","388.8","25.6","92.9","36.5","54.6","12.3","13.6","456.5","551.6","120.8"
"120","2009","7","Maharashtra","Chandrapur","1091.8","389.0","25.5","93.3","37.0","53.8","15.0","16.1","450.9","525.7","116.6"
"120","2010","7","Maharashtra","Chandrapur","1091.8","389.0","25.5","93.4","36.5","54.0","14.3","15.3","453.2","517.0","114.1"
"120","2011","7","Maharashtra","Chandrapur","1091.8","389.0","25.5","95.5","37.8","53.5","13.4","13.9","453.2","505.4","111.5"
"120","2012","7","Maharashtra","Chandrapur","1091.8","389.0","25.7","97.4","37.7","52.2","13.7","13.2","452.8","533.8","117.9"
"120","2013","7","Maharashtra","Chandrapur","1091.8","386.2","25.6","96.6","37.7","52.2","13.0","12.8","457.1","533.6","116.7"
"120","2014","7","Maharashtra","Chandrapur","1091.8","386.2","25.1","96.6","37.7","52.2","11.9","13.6","458.6","533.0","116.2"
"120","2015","7","Maharashtra","Chandrapur","1091.8","386.2","25.1","98.2","37.6","52.2","11.3","13.7","457.6","533.8","116.7"
"120","2016","7","Maharashtra","Chandrapur","1091.8","386.2","25.1","98.2","37.4","52.1","11.3","13.1","458.5","537.2","117.2"
"120","2017","7","Maharashtra","Chandrapur","1091.8","388.1","25.0","97.9","36.8","52.1","11.4","14.8","455.8","524.7","115.1"
"514","1990","7","Maharashtra","Jalna","772.6","6.0","12.8","32.1","7.2","15.3","13.3","31.3","649.2","759.2","116.9"
"514","1991","7","Maharashtra","Jalna","772.6","5.0","7.3","22.0","24.6","26.4","8.4","62.8","607.8","732.6","120.5"
"514","1992","7","Maharashtra","Jalna","772.6","5.0","7.3","22.2","15.5","26.2","13.1","62.4","611.6","747.7","122.3"
"514","1993","7","Maharashtra","Jalna","772.6","5.0","7.3","22.0","15.5","26.1","13.5","64.6","609.2","744.1","122.1"
"514","1994","7","Maharashtra","Jalna","772.6","5.0","7.3","21.9","15.4","26.4","13.4","68.4","605.3","736.4","121.7"
"514","1995","7","Maharashtra","Jalna","772.6","5.0","7.3","21.9","15.7","26.3","14.0","70.4","601.1","721.1","120.0"
"514","1996","7","Maharashtra","Jalna","772.6","5.0","7.3","21.8","15.8","26.3","14.5","70.0","601.1","722.7","120.2"
"514","1997","7","Maharashtra","Jalna","772.6","6.5","15.4","55.3","8.0","19.4","57.2","39.6","568.4","719.6","126.6"
"514","1998","7","Maharashtra","Jalna","772.6","6.5","15.5","55.4","8.2","19.4","29.5","38.9","596.5","730.0","122.4"
"514","1999","7","Maharashtra","Jalna","772.6","6.5","15.5","55.6","8.2","19.4","18.3","14.5","631.9","763.9","120.9"
"514","2000","7","Maharashtra","Jalna","772.6","5.0","7.2","21.7","16.0","26.2","18.4","75.9","591.1","739.8","125.2"
"514","2001","7","Maharashtra","Jalna","772.6","5.0","7.1","21.5","15.9","26.0","18.5","82.6","585.0","740.1","126.5"
"514","2002","7","Maharashtra","Jalna","772.6","5.0","7.1","21.4","15.8","25.9","19.7","86.7","581.9","739.7","127.1"
"514","2003","7","Maharashtra","Jalna","772.6","4.9","7.2","20.8","15.7","25.6","17.8","89.6","580.0","727.9","125.5"
"514","2004","7","Maharashtra","Jalna","772.6","4.9","7.4","20.9","16.1","25.1","18.4","90.8","578.1","732.4","126.7"
"514","2005","7","Maharashtra","Jalna","772.6","4.9","7.3","20.8","15.9","24.8","18.1","98.7","571.3","727.5","127.3"
"514","2006","7","Maharashtra","Jalna","772.6","4.9","7.5","20.0","15.9","24.8","18.1","100.3","570.2","733.7","128.7"
"514","2007","7","Maharashtra","Jalna","772.6","4.9","7.5","20.2","16.6","24.8","18.9","97.8","571.1","732.5","128.3"
"514","2008","7","Maharashtra","Jalna","772.6","4.9","7.4","20.2","16.6","24.8","19.0","97.7","571.2","735.5","128.8"
"514","2009","7","Maharashtra","Jalna","772.6","4.9","7.4","20.2","16.6","24.8","19.0","97.7","571.2","779.7","136.5"
"514","2010","7","Maharashtra","Jalna","772.6","4.9","7.4","20.2","16.6","24.8","19.3","98.1","570.4","794.5","139.3"
"514","2011","7","Maharashtra","Jalna","772.6","4.9","7.4","20.2","16.6","24.8","19.5","95.0","573.3","790.0","137.8"
"514","2012","7","Maharashtra","Jalna","772.6","4.9","7.4","19.8","16.6","25.0","21.2","98.8","568.0","789.6","139.0"
"514","2013","7","Maharashtra","Jalna","772.6","4.9","7.4","19.8","16.6","25.0","21.2","98.8","568.0","789.6","139.0"
"514","2014","7","Maharashtra","Jalna","772.6","4.9","7.4","19.8","16.6","25.0","21.2","94.4","572.4","876.0","153.0"
"514","2015","7","Maharashtra","Jalna","772.6","4.9","7.4","19.8","16.6","25.0","21.2","94.4","572.4","875.5","153.0"
"514","2016","7","Maharashtra","Jalna","772.6","4.9","7.4","19.8","16.6","25.0","21.2","94.4","572.4","875.5","153.0"
"514","2017","7","Maharashtra","Jalna","772.6","4.9","7.4","19.8","16.6","25.0","21.2","94.4","572.4","875.5","153.0"
"515","1990","7","Maharashtra","Latur","667.4","0.6","9.5","13.3","11.1","12.7","24.7","28.7","564.8","720.6","127.6"
"515","1991","7","Maharashtra","Latur","667.4","2.3","18.3","18.4","41.7","26.1","31.0","36.3","479.7","606.0","126.3"
"515","1992","7","Maharashtra","Latur","667.4","1.4","18.3","18.2","26.4","20.0","29.2","36.6","503.3","651.7","129.5"
"515","1993","7","Maharashtra","Latur","667.4","1.4","18.3","18.2","26.3","19.9","29.1","38.4","501.8","669.0","133.3"
"515","1994","7","Maharashtra","Latur","667.4","1.6","18.2","18.2","26.3","19.6","30.2","41.4","497.7","679.4","136.5"
"515","1995","7","Maharashtra","Latur","667.4","1.7","17.8","18.0","24.1","19.6","29.3","40.6","502.7","676.0","134.5"
"515","1996","7","Maharashtra","Latur","667.4","1.8","19.1","19.7","25.5","21.0","37.0","46.3","529.1","699.3","132.2"
"515","1997","7","Maharashtra","Latur","715.7","3.5","10.3","18.2","20.7","15.9","27.6","23.8","593.0","735.2","124.0"
"515","1998","7","Maharashtra","Latur","715.7","3.5","10.3","18.3","20.7","15.9","23.8","23.2","597.3","696.3","116.6"
"515","1999","7","Maharashtra","Latur","715.7","3.5","10.3","18.5","20.7","15.9","22.8","19.8","601.5","699.7","116.3"
"515","2000","7","Maharashtra","Latur","715.7","1.8","19.0","20.1","23.9","21.0","38.3","43.4","530.4","715.4","134.9"
"515","2001","7","Maharashtra","Latur","715.7","1.8","19.0","20.1","24.6","21.2","37.1","44.7","529.1","726.4","137.3"
"515","2002","7","Maharashtra","Latur","715.7","1.8","19.1","20.6","24.1","21.5","38.6","46.9","524.6","721.2","137.5"
"515","2003","7","Maharashtra","Latur","715.7","1.8","19.0","20.9","24.3","21.3","39.6","49.2","520.3","718.1","138.0"
"515","2004","7","Maharashtra","Latur","715.7","1.8","19.0","21.2","24.0","21.0","40.2","46.8","522.2","724.6","138.8"
"515","2005","7","Maharashtra","Latur","715.7","1.8","18.9","21.4","24.1","21.3","42.1","46.4","518.8","705.7","136.0"
"515","2006","7","Maharashtra","Latur","715.7","1.8","18.8","21.6","24.1","21.4","42.6","45.0","519.4","725.4","139.7"
"515","2007","7","Maharashtra","Latur","715.7","1.8","18.8","21.8","24.1","21.4","43.2","45.0","518.7","731.5","141.0"
"515","2008","7","Maharashtra","Latur","715.7","1.8","18.9","22.2","24.1","21.4","42.8","43.0","520.4","741.3","142.4"
"515","2009","7","Maharashtra","Latur","715.7","1.8","18.9","22.7","24.4","21.4","43.5","44.4","517.6","738.6","142.7"
"515","2010","7","Maharashtra","Latur","715.7","1.8","19.0","22.9","24.4","21.3","44.2","42.6","518.1","761.1","146.9"
"515","2011","7","Maharashtra","Latur","715.7","1.8","18.8","24.1","24.4","22.3","43.8","41.7","518.1","658.4","127.1"
"515","2012","7","Maharashtra","Latur","715.7","1.8","18.8","24.1","24.4","21.4","44.6","40.9","519.5","771.3","148.5"
"515","2013","7","Maharashtra","Latur","715.7","1.8","18.6","24.1","24.4","21.4","44.6","38.4","522.2","779.0","149.2"
"515","2014","7","Maharashtra","Latur","715.8","1.8","18.7","24.4","24.5","21.4","44.9","40.9","518.7","735.0","141.7"
"515","2015","7","Maharashtra","Latur","715.7","1.8","18.6","24.3","0.0","21.4","45.5","44.4","538.9","721.8","133.9"
"515","2016","7","Maharashtra","Latur","715.7","1.8","18.8","24.8","37.1","21.3","44.0","44.1","503.1","726.6","144.4"
"515","2017","7","Maharashtra","Latur","715.7","1.8","19.6","25.3","37.5","21.5","49.7","44.3","518.3","715.9","138.1"
"516","1990","7","Maharashtra","Gadchiroli","1491.6","1119.6","11.6","50.2","18.0","43.2","14.2","34.6","195.0","220.6","113.1"
"516","1991","7","Maharashtra","Gadchiroli","1491.6","1109.3","14.0","48.9","20.5","86.6","8.0","21.3","180.4","189.3","104.9"
"516","1992","7","Maharashtra","Gadchiroli","1491.6","1108.9","14.2","50.6","19.9","76.7","8.6","18.9","191.1","202.3","105.9"
"516","1993","7","Maharashtra","Gadchiroli","1491.6","1110.7","14.5","50.2","20.3","75.8","8.9","20.0","188.5","200.5","106.4"
"516","1994","7","Maharashtra","Gadchiroli","1491.6","1108.7","14.4","50.1","20.9","76.7","8.5","22.2","187.2","201.3","107.5"
"516","1995","7","Maharashtra","Gadchiroli","1491.6","1107.1","14.5","50.7","22.2","74.9","8.1","25.4","185.4","201.1","108.5"
"516","1996","7","Maharashtra","Gadchiroli","1491.6","1105.4","14.9","50.9","23.3","74.0","8.2","29.6","181.8","195.4","107.5"
"516","1997","7","Maharashtra","Gadchiroli","1491.6","1131.4","17.6","63.8","13.5","55.0","21.1","20.2","164.4","213.3","129.7"
"516","1998","7","Maharashtra","Gadchiroli","1491.6","1133.1","17.8","63.9","13.5","55.0","24.5","20.4","158.7","208.0","131.1"
"516","1999","7","Maharashtra","Gadchiroli","1491.6","1133.0","17.8","63.9","13.5","55.0","18.7","16.8","164.7","212.8","129.2"
"516","2000","7","Maharashtra","Gadchiroli","1491.6","1100.5","14.7","51.0","22.9","72.9","9.7","46.8","169.9","181.5","106.8"
"516","2001","7","Maharashtra","Gadchiroli","1491.6","1100.5","14.7","71.0","22.9","52.9","9.7","46.8","169.9","181.5","106.8"
"516","2002","7","Maharashtra","Gadchiroli","1491.6","1100.5","14.7","71.0","22.9","52.9","9.7","46.8","169.9","181.5","106.8"
"516","2003","7","Maharashtra","Gadchiroli","1491.6","1100.5","14.7","71.0","22.9","52.9","9.7","46.8","169.9","181.5","106.8"
"516","2004","7","Maharashtra","Gadchiroli","1491.6","1097.1","14.7","70.8","22.9","53.0","9.6","51.4","168.9","179.2","106.1"
"516","2005","7","Maharashtra","Gadchiroli","1491.6","1099.2","14.7","71.1","22.0","53.0","9.1","48.1","171.2","198.6","116.0"
